Competition_Name,Gender,Country,Season_End_Year,Round,Wk,Day,Date,Time,Home,HomeGoals,Away,AwayGoals,Attendance,Venue,Referee,Notes,Home_xG,Away_xG
Serie A,M,ITA,2015,NA,1,Sat,2014-08-30,18:00,Chievo,0,Juventus,1,26000,Stadio Marc'Antonio Bentegodi,Carmine Russo,NA,NA,NA
Serie A,M,ITA,2015,NA,1,Sat,2014-08-30,20:45,Roma,2,Fiorentina,0,44353,Stadio Olimpico,Marco Guida,NA,NA,NA
Serie A,M,ITA,2015,NA,1,Sun,2014-08-31,18:00,Atalanta,0,Hellas Verona,0,14925,Stadio Atleti Azzurri d'Italia,Nicola Rizzoli,NA,NA,NA
Serie A,M,ITA,2015,NA,1,Sun,2014-08-31,18:00,Milan,3,Lazio,1,36674,Stadio Giuseppe Meazza,Nicola Rizzoli,NA,NA,NA
Serie A,M,ITA,2015,NA,1,Sun,2014-08-31,20:45,Udinese,2,Empoli,0,7889,Dacia Arena,Marco Di Bello,NA,NA,NA
Serie A,M,ITA,2015,NA,1,Sun,2014-08-31,20:45,Genoa,1,Napoli,2,21963,Stadio Comunale Luigi Ferraris,Luca Banti,NA,NA,NA
Serie A,M,ITA,2015,NA,1,Sun,2014-08-31,20:45,Cesena,1,Parma,0,14415,Stadio Dino Manuzzi,Sebastiano Peruzzo,NA,NA,NA
Serie A,M,ITA,2015,NA,1,Sun,2014-08-31,20:45,Sassuolo,1,Cagliari,1,11292,Stadio Città del Tricolore,Paolo Valeri,NA,NA,NA
Serie A,M,ITA,2015,NA,1,Sun,2014-08-31,20:45,Torino,0,Inter,0,25824,Stadio Olimpico di Torino,Daniele Doveri,NA,NA,NA
Serie A,M,ITA,2015,NA,1,Sun,2014-08-31,20:45,Palermo,1,Sampdoria,1,17064,Stadio Renzo Barbera,Dino Tommasi,NA,NA,NA
Serie A,M,ITA,2015,NA,2,Sat,2014-09-13,18:00,Empoli,0,Roma,1,11113,Stadio Carlo Castellani,Andrea Gervasoni,NA,NA,NA
Serie A,M,ITA,2015,NA,2,Sat,2014-09-13,20:45,Juventus,2,Udinese,0,38217,Allianz Stadium,Antonio Damato,NA,NA,NA
Serie A,M,ITA,2015,NA,2,Sun,2014-09-14,12:30,Sampdoria,2,Torino,0,21180,Stadio Comunale Luigi Ferraris,Paolo Mazzoleni,NA,NA,NA
Serie A,M,ITA,2015,NA,2,Sun,2014-09-14,15:00,Inter,7,Sassuolo,0,34549,Stadio Giuseppe Meazza,Giampaolo Calvarese,NA,NA,NA
Serie A,M,ITA,2015,NA,2,Sun,2014-09-14,15:00,Lazio,3,Cesena,0,31200,Stadio Olimpico,Massimiliano Irrati,NA,NA,NA
Serie A,M,ITA,2015,NA,2,Sun,2014-09-14,15:00,Fiorentina,0,Genoa,0,34058,Stadio Artemio Franchi,Daniele Orsato,NA,NA,NA
Serie A,M,ITA,2015,NA,2,Sun,2014-09-14,15:00,Cagliari,1,Atalanta,2,9100,Stadio Sant'Elia,Angelo Cervellera,NA,NA,NA
Serie A,M,ITA,2015,NA,2,Sun,2014-09-14,15:00,Napoli,0,Chievo,1,35251,Stadio San Paolo,Piero Giacomelli,NA,NA,NA
Serie A,M,ITA,2015,NA,2,Sun,2014-09-14,20:45,Parma,4,Milan,5,14264,Stadio Ennio Tardini,Davide Massa,NA,NA,NA
Serie A,M,ITA,2015,NA,2,Mon,2014-09-15,20:45,Hellas Verona,2,Palermo,1,18304,Stadio Marc'Antonio Bentegodi,Gianluca Rocchi,NA,NA,NA
Serie A,M,ITA,2015,NA,3,Sat,2014-09-20,18:00,Cesena,2,Empoli,2,14073,Stadio Dino Manuzzi,Claudio Gavillucci,NA,NA,NA
Serie A,M,ITA,2015,NA,3,Sat,2014-09-20,20:45,Milan,0,Juventus,1,78681,Stadio Giuseppe Meazza,Nicola Rizzoli,NA,NA,NA
Serie A,M,ITA,2015,NA,3,Sun,2014-09-21,12:30,Chievo,2,Parma,3,10000,Stadio Marc'Antonio Bentegodi,Antonio Damato,NA,NA,NA
Serie A,M,ITA,2015,NA,3,Sun,2014-09-21,15:00,Sassuolo,0,Sampdoria,0,12004,Stadio Città del Tricolore,Marco Di Bello,NA,NA,NA
Serie A,M,ITA,2015,NA,3,Sun,2014-09-21,15:00,Genoa,1,Lazio,0,18009,Stadio Comunale Luigi Ferraris,Marco Guida,NA,NA,NA
Serie A,M,ITA,2015,NA,3,Sun,2014-09-21,15:00,Roma,2,Cagliari,0,40977,Stadio Olimpico,Sebastiano Peruzzo,NA,NA,NA
Serie A,M,ITA,2015,NA,3,Sun,2014-09-21,18:00,Udinese,1,Napoli,0,8833,Dacia Arena,Paolo Tagliavento,NA,NA,NA
Serie A,M,ITA,2015,NA,3,Sun,2014-09-21,18:00,Atalanta,0,Fiorentina,1,15406,Stadio Atleti Azzurri d'Italia,Carmine Russo,NA,NA,NA
Serie A,M,ITA,2015,NA,3,Sun,2014-09-21,20:45,Torino,0,Hellas Verona,1,13405,Stadio Olimpico di Torino,Luca Banti,NA,NA,NA
Serie A,M,ITA,2015,NA,3,Sun,2014-09-21,20:45,Palermo,1,Inter,1,18292,Stadio Renzo Barbera,Paolo Valeri,NA,NA,NA
Serie A,M,ITA,2015,NA,4,Tue,2014-09-23,20:45,Empoli,2,Milan,2,12619,Stadio Carlo Castellani,Giampaolo Calvarese,NA,NA,NA
Serie A,M,ITA,2015,NA,4,Wed,2014-09-24,20:45,Cagliari,1,Torino,2,9400,Stadio Sant'Elia,Massimiliano Irrati,NA,NA,NA
Serie A,M,ITA,2015,NA,4,Wed,2014-09-24,20:45,Inter,2,Atalanta,0,29535,Stadio Giuseppe Meazza,Andrea Gervasoni,NA,NA,NA
Serie A,M,ITA,2015,NA,4,Wed,2014-09-24,20:45,Juventus,3,Cesena,0,36027,Allianz Stadium,Piero Giacomelli,NA,NA,NA
Serie A,M,ITA,2015,NA,4,Wed,2014-09-24,20:45,Hellas Verona,2,Genoa,2,16785,Stadio Marc'Antonio Bentegodi,Dino Tommasi,NA,NA,NA
Serie A,M,ITA,2015,NA,4,Wed,2014-09-24,20:45,Napoli,3,Palermo,3,18521,Stadio San Paolo,Daniele Doveri,NA,NA,NA
Serie A,M,ITA,2015,NA,4,Wed,2014-09-24,20:45,Fiorentina,0,Sassuolo,0,28175,Stadio Artemio Franchi,Angelo Cervellera,NA,NA,NA
Serie A,M,ITA,2015,NA,4,Wed,2014-09-24,20:45,Parma,1,Roma,2,12657,Stadio Ennio Tardini,Paolo Mazzoleni,NA,NA,NA
Serie A,M,ITA,2015,NA,4,Wed,2014-09-24,20:45,Sampdoria,2,Chievo,1,19346,Stadio Comunale Luigi Ferraris,Michael Fabbri,NA,NA,NA
Serie A,M,ITA,2015,NA,4,Thu,2014-09-25,20:45,Lazio,0,Udinese,1,26919,Stadio Olimpico,Gianluca Rocchi,NA,NA,NA
Serie A,M,ITA,2015,NA,5,Sat,2014-09-27,18:00,Roma,2,Hellas Verona,0,40432,Stadio Olimpico,Carmine Russo,NA,NA,NA
Serie A,M,ITA,2015,NA,5,Sat,2014-09-27,20:45,Atalanta,0,Juventus,3,22074,Stadio Atleti Azzurri d'Italia,Daniele Orsato,NA,NA,NA
Serie A,M,ITA,2015,NA,5,Sun,2014-09-28,12:30,Sassuolo,0,Napoli,1,13935,Stadio Città del Tricolore,Sebastiano Peruzzo,NA,NA,NA
Serie A,M,ITA,2015,NA,5,Sun,2014-09-28,15:00,Cesena,1,Milan,1,22027,Stadio Dino Manuzzi,Marco Guida,NA,NA,NA
Serie A,M,ITA,2015,NA,5,Sun,2014-09-28,15:00,Chievo,1,Empoli,1,6000,Stadio Marc'Antonio Bentegodi,Davide Massa,NA,NA,NA
Serie A,M,ITA,2015,NA,5,Sun,2014-09-28,15:00,Torino,1,Fiorentina,1,15134,Stadio Olimpico di Torino,Paolo Valeri,NA,NA,NA
Serie A,M,ITA,2015,NA,5,Sun,2014-09-28,15:00,Inter,1,Cagliari,4,36925,Stadio Giuseppe Meazza,Luca Banti,NA,NA,NA
Serie A,M,ITA,2015,NA,5,Sun,2014-09-28,20:45,Genoa,0,Sampdoria,1,29800,Stadio Comunale Luigi Ferraris,Antonio Damato,NA,NA,NA
Serie A,M,ITA,2015,NA,5,Mon,2014-09-29,19:00,Udinese,4,Parma,2,8652,Dacia Arena,Giampaolo Calvarese,NA,NA,NA
Serie A,M,ITA,2015,NA,5,Mon,2014-09-29,21:00,Palermo,0,Lazio,4,17087,Stadio Renzo Barbera,Marco Di Bello,NA,NA,NA
Serie A,M,ITA,2015,NA,6,Sat,2014-10-04,18:00,Hellas Verona,1,Cagliari,0,17813,Stadio Marc'Antonio Bentegodi,Piero Giacomelli,NA,NA,NA
Serie A,M,ITA,2015,NA,6,Sat,2014-10-04,20:45,Milan,2,Chievo,0,34601,Stadio Giuseppe Meazza,Paolo Mazzoleni,NA,NA,NA
Serie A,M,ITA,2015,NA,6,Sun,2014-10-05,12:30,Empoli,3,Palermo,0,7504,Stadio Carlo Castellani,Nicola Rizzoli,NA,NA,NA
Serie A,M,ITA,2015,NA,6,Sun,2014-10-05,15:00,Udinese,1,Cesena,1,8887,Dacia Arena,Maurizio Mariani,NA,NA,NA
Serie A,M,ITA,2015,NA,6,Sun,2014-10-05,15:00,Lazio,3,Sassuolo,2,29381,Stadio Olimpico,Dino Tommasi,NA,NA,NA
Serie A,M,ITA,2015,NA,6,Sun,2014-10-05,15:00,Sampdoria,1,Atalanta,0,20050,Stadio Comunale Luigi Ferraris,Massimiliano Irrati,NA,NA,NA
Serie A,M,ITA,2015,NA,6,Sun,2014-10-05,15:00,Parma,1,Genoa,2,11898,Stadio Ennio Tardini,Daniele Doveri,NA,NA,NA
Serie A,M,ITA,2015,NA,6,Sun,2014-10-05,18:00,Juventus,3,Roma,2,39102,Allianz Stadium,Gianluca Rocchi,NA,NA,NA
Serie A,M,ITA,2015,NA,6,Sun,2014-10-05,20:45,Napoli,2,Torino,1,30586,Stadio San Paolo,Davide Massa,NA,NA,NA
Serie A,M,ITA,2015,NA,6,Sun,2014-10-05,20:45,Fiorentina,3,Inter,0,34279,Stadio Artemio Franchi,Paolo Tagliavento,NA,NA,NA
Serie A,M,ITA,2015,NA,7,Sat,2014-10-18,18:00,Roma,3,Chievo,0,41522,Stadio Olimpico,Giampaolo Calvarese,NA,NA,NA
Serie A,M,ITA,2015,NA,7,Sat,2014-10-18,20:45,Sassuolo,1,Juventus,1,21584,Stadio Città del Tricolore,Luca Banti,NA,NA,NA
Serie A,M,ITA,2015,NA,7,Sun,2014-10-19,12:30,Fiorentina,0,Lazio,2,30967,Stadio Artemio Franchi,Sebastiano Peruzzo,NA,NA,NA
Serie A,M,ITA,2015,NA,7,Sun,2014-10-19,15:00,Torino,1,Udinese,0,13434,Stadio Olimpico di Torino,Carmine Russo,NA,NA,NA
Serie A,M,ITA,2015,NA,7,Sun,2014-10-19,15:00,Atalanta,1,Parma,0,14944,Stadio Atleti Azzurri d'Italia,Marco Guida,NA,NA,NA
Serie A,M,ITA,2015,NA,7,Sun,2014-10-19,15:00,Hellas Verona,1,Milan,3,27125,Stadio Marc'Antonio Bentegodi,Paolo Valeri,NA,NA,NA
Serie A,M,ITA,2015,NA,7,Sun,2014-10-19,15:00,Cagliari,2,Sampdoria,2,9426,Stadio Sant'Elia,Andrea Gervasoni,NA,NA,NA
Serie A,M,ITA,2015,NA,7,Sun,2014-10-19,15:00,Palermo,2,Cesena,1,14780,Stadio Renzo Barbera,Antonio Damato,NA,NA,NA
Serie A,M,ITA,2015,NA,7,Sun,2014-10-19,20:45,Inter,2,Napoli,2,40383,Stadio Giuseppe Meazza,Daniele Orsato,NA,NA,NA
Serie A,M,ITA,2015,NA,7,Mon,2014-10-20,20:45,Genoa,1,Empoli,1,17843,Stadio Comunale Luigi Ferraris,Angelo Cervellera,NA,NA,NA
Serie A,M,ITA,2015,NA,8,Sat,2014-10-25,15:00,Empoli,0,Cagliari,4,8121,Stadio Carlo Castellani,Luca Pairetto,NA,NA,NA
Serie A,M,ITA,2015,NA,8,Sat,2014-10-25,18:00,Parma,1,Sassuolo,3,11313,Stadio Ennio Tardini,Paolo Tagliavento,NA,NA,NA
Serie A,M,ITA,2015,NA,8,Sat,2014-10-25,20:45,Sampdoria,0,Roma,0,23548,Stadio Comunale Luigi Ferraris,Nicola Rizzoli,NA,NA,NA
Serie A,M,ITA,2015,NA,8,Sun,2014-10-26,15:00,Juventus,2,Palermo,0,38891,Allianz Stadium,Giampaolo Calvarese,NA,NA,NA
Serie A,M,ITA,2015,NA,8,Sun,2014-10-26,15:00,Chievo,1,Genoa,2,7000,Stadio Marc'Antonio Bentegodi,Marco Di Bello,NA,NA,NA
Serie A,M,ITA,2015,NA,8,Sun,2014-10-26,15:00,Udinese,2,Atalanta,0,8300,Dacia Arena,Dino Tommasi,NA,NA,NA
Serie A,M,ITA,2015,NA,8,Sun,2014-10-26,18:00,Napoli,6,Hellas Verona,2,25992,Stadio San Paolo,Andrea Gervasoni,NA,NA,NA
Serie A,M,ITA,2015,NA,8,Sun,2014-10-26,18:00,Lazio,2,Torino,1,34782,Stadio Olimpico,Piero Giacomelli,NA,NA,NA
Serie A,M,ITA,2015,NA,8,Sun,2014-10-26,18:00,Cesena,0,Inter,1,22917,Stadio Dino Manuzzi,Paolo Mazzoleni,NA,NA,NA
Serie A,M,ITA,2015,NA,8,Sun,2014-10-26,20:45,Milan,1,Fiorentina,1,38384,Stadio Giuseppe Meazza,Luca Banti,NA,NA,NA
Serie A,M,ITA,2015,NA,9,Tue,2014-10-28,20:45,Sassuolo,3,Empoli,1,10440,Stadio Città del Tricolore,Daniele Orsato,NA,NA,NA
Serie A,M,ITA,2015,NA,9,Wed,2014-10-29,20:45,Genoa,1,Juventus,0,21971,Stadio Comunale Luigi Ferraris,Paolo Mazzoleni,NA,NA,NA
Serie A,M,ITA,2015,NA,9,Wed,2014-10-29,20:45,Roma,2,Cesena,0,34044,Stadio Olimpico,Dino Tommasi,NA,NA,NA
Serie A,M,ITA,2015,NA,9,Wed,2014-10-29,20:45,Atalanta,1,Napoli,1,14882,Stadio Atleti Azzurri d'Italia,Antonio Damato,NA,NA,NA
Serie A,M,ITA,2015,NA,9,Wed,2014-10-29,20:45,Palermo,1,Chievo,0,13985,Stadio Renzo Barbera,Sebastiano Peruzzo,NA,NA,NA
Serie A,M,ITA,2015,NA,9,Wed,2014-10-29,20:45,Cagliari,1,Milan,1,16000,Stadio Sant'Elia,Daniele Doveri,NA,NA,NA
Serie A,M,ITA,2015,NA,9,Wed,2014-10-29,20:45,Fiorentina,3,Udinese,0,27016,Stadio Artemio Franchi,Davide Massa,NA,NA,NA
Serie A,M,ITA,2015,NA,9,Wed,2014-10-29,20:45,Torino,1,Parma,0,12648,Stadio Olimpico di Torino,Gianluca Rocchi,NA,NA,NA
Serie A,M,ITA,2015,NA,9,Wed,2014-10-29,20:45,Inter,1,Sampdoria,0,28057,Stadio Giuseppe Meazza,Carmine Russo,NA,NA,NA
Serie A,M,ITA,2015,NA,9,Thu,2014-10-30,20:45,Hellas Verona,1,Lazio,1,17760,Stadio Marc'Antonio Bentegodi,Massimiliano Irrati,NA,NA,NA
Serie A,M,ITA,2015,NA,10,Sat,2014-11-01,15:00,Napoli,2,Roma,0,30157,Stadio San Paolo,Paolo Tagliavento,NA,NA,NA
Serie A,M,ITA,2015,NA,10,Sat,2014-11-01,18:00,Empoli,0,Juventus,2,14698,Stadio Carlo Castellani,Paolo Valeri,NA,NA,NA
Serie A,M,ITA,2015,NA,10,Sat,2014-11-01,20:45,Parma,2,Inter,0,13539,Stadio Ennio Tardini,Nicola Rizzoli,NA,NA,NA
Serie A,M,ITA,2015,NA,10,Sun,2014-11-02,15:00,Torino,0,Atalanta,0,13489,Stadio Olimpico di Torino,Angelo Cervellera,NA,NA,NA
Serie A,M,ITA,2015,NA,10,Sun,2014-11-02,15:00,Chievo,0,Sassuolo,0,6000,Stadio Marc'Antonio Bentegodi,Marco Guida,NA,NA,NA
Serie A,M,ITA,2015,NA,10,Sun,2014-11-02,15:00,Udinese,2,Genoa,4,8701,Dacia Arena,Massimiliano Irrati,NA,NA,NA
Serie A,M,ITA,2015,NA,10,Sun,2014-11-02,15:00,Sampdoria,3,Fiorentina,1,20822,Stadio Comunale Luigi Ferraris,Piero Giacomelli,NA,NA,NA
Serie A,M,ITA,2015,NA,10,Sun,2014-11-02,20:45,Milan,0,Palermo,2,28272,Stadio Giuseppe Meazza,Andrea Gervasoni,NA,NA,NA
Serie A,M,ITA,2015,NA,10,Mon,2014-11-03,19:00,Cesena,1,Hellas Verona,1,15375,Stadio Dino Manuzzi,Giampaolo Calvarese,NA,NA,NA
Serie A,M,ITA,2015,NA,10,Mon,2014-11-03,21:00,Lazio,4,Cagliari,2,32569,Stadio Olimpico,Marco Di Bello,NA,NA,NA
Serie A,M,ITA,2015,NA,11,Sat,2014-11-08,18:00,Sassuolo,0,Atalanta,0,10776,Stadio Città del Tricolore,Fabrizio Pasqua,NA,NA,NA
Serie A,M,ITA,2015,NA,11,Sat,2014-11-08,20:45,Sampdoria,2,Milan,2,23893,Stadio Comunale Luigi Ferraris,Daniele Orsato,NA,NA,NA
Serie A,M,ITA,2015,NA,11,Sun,2014-11-09,12:30,Cagliari,1,Genoa,1,8000,Stadio Sant'Elia,Sebastiano Peruzzo,NA,NA,NA
Serie A,M,ITA,2015,NA,11,Sun,2014-11-09,15:00,Palermo,1,Udinese,1,15658,Stadio Renzo Barbera,Daniele Doveri,NA,NA,NA
Serie A,M,ITA,2015,NA,11,Sun,2014-11-09,15:00,Chievo,2,Cesena,1,5000,Stadio Marc'Antonio Bentegodi,Paolo Tagliavento,NA,NA,NA
Serie A,M,ITA,2015,NA,11,Sun,2014-11-09,15:00,Juventus,7,Parma,0,38816,Allianz Stadium,Carmine Russo,NA,NA,NA
Serie A,M,ITA,2015,NA,11,Sun,2014-11-09,15:00,Empoli,2,Lazio,1,8153,Stadio Carlo Castellani,Paolo Mazzoleni,NA,NA,NA
Serie A,M,ITA,2015,NA,11,Sun,2014-11-09,18:00,Fiorentina,0,Napoli,1,31987,Stadio Artemio Franchi,Paolo Valeri,NA,NA,NA
Serie A,M,ITA,2015,NA,11,Sun,2014-11-09,20:45,Roma,3,Torino,0,35770,Stadio Olimpico,Luca Banti,NA,NA,NA
Serie A,M,ITA,2015,NA,11,Sun,2014-11-09,20:45,Inter,2,Hellas Verona,2,27314,Stadio Giuseppe Meazza,Gianluca Rocchi,NA,NA,NA
Serie A,M,ITA,2015,NA,12,Sat,2014-11-22,18:00,Atalanta,1,Roma,2,17286,Stadio Atleti Azzurri d'Italia,Davide Massa,NA,NA,NA
Serie A,M,ITA,2015,NA,12,Sat,2014-11-22,20:45,Lazio,0,Juventus,3,55000,Stadio Olimpico,Antonio Damato,NA,NA,NA
Serie A,M,ITA,2015,NA,12,Sun,2014-11-23,12:30,Torino,0,Sassuolo,1,15528,Stadio Olimpico di Torino,Nicola Rizzoli,NA,NA,NA
Serie A,M,ITA,2015,NA,12,Sun,2014-11-23,15:00,Parma,0,Empoli,2,10625,Stadio Ennio Tardini,Piero Giacomelli,NA,NA,NA
Serie A,M,ITA,2015,NA,12,Sun,2014-11-23,15:00,Udinese,1,Chievo,1,8544,Dacia Arena,Angelo Cervellera,NA,NA,NA
Serie A,M,ITA,2015,NA,12,Sun,2014-11-23,15:00,Napoli,3,Cagliari,3,45413,Stadio San Paolo,Dino Tommasi,NA,NA,NA
Serie A,M,ITA,2015,NA,12,Sun,2014-11-23,15:00,Cesena,1,Sampdoria,1,16184,Stadio Dino Manuzzi,Andrea Gervasoni,NA,NA,NA
Serie A,M,ITA,2015,NA,12,Sun,2014-11-23,15:00,Hellas Verona,1,Fiorentina,2,21553,Stadio Marc'Antonio Bentegodi,Marco Di Bello,NA,NA,NA
Serie A,M,ITA,2015,NA,12,Sun,2014-11-23,20:45,Milan,1,Inter,1,79173,Stadio Giuseppe Meazza,Marco Guida,NA,NA,NA
Serie A,M,ITA,2015,NA,12,Mon,2014-11-24,20:45,Genoa,1,Palermo,1,18588,Stadio Comunale Luigi Ferraris,Michael Fabbri,NA,NA,NA
Serie A,M,ITA,2015,NA,13,Sat,2014-11-29,18:00,Sassuolo,2,Hellas Verona,1,12234,Stadio Città del Tricolore,Daniele Doveri,NA,NA,NA
Serie A,M,ITA,2015,NA,13,Sat,2014-11-29,20:45,Chievo,0,Lazio,0,7000,Stadio Marc'Antonio Bentegodi,Luca Banti,NA,NA,NA
Serie A,M,ITA,2015,NA,13,Sun,2014-11-30,15:00,Empoli,0,Atalanta,0,6938,Stadio Carlo Castellani,Sebastiano Peruzzo,NA,NA,NA
Serie A,M,ITA,2015,NA,13,Sun,2014-11-30,15:00,Cagliari,0,Fiorentina,4,11000,Stadio Sant'Elia,Giampaolo Calvarese,NA,NA,NA
Serie A,M,ITA,2015,NA,13,Sun,2014-11-30,15:00,Cesena,0,Genoa,3,14650,Stadio Dino Manuzzi,Carmine Russo,NA,NA,NA
Serie A,M,ITA,2015,NA,13,Sun,2014-11-30,15:00,Milan,2,Udinese,0,36170,Stadio Giuseppe Meazza,Paolo Valeri,NA,NA,NA
Serie A,M,ITA,2015,NA,13,Sun,2014-11-30,15:00,Palermo,2,Parma,1,14444,Stadio Renzo Barbera,Massimiliano Irrati,NA,NA,NA
Serie A,M,ITA,2015,NA,13,Sun,2014-11-30,18:00,Juventus,2,Torino,1,38899,Allianz Stadium,Daniele Orsato,NA,NA,NA
Serie A,M,ITA,2015,NA,13,Sun,2014-11-30,20:45,Roma,4,Inter,2,41701,Stadio Olimpico,Paolo Mazzoleni,NA,NA,NA
Serie A,M,ITA,2015,NA,13,Mon,2014-12-01,21:00,Sampdoria,1,Napoli,1,21033,Stadio Comunale Luigi Ferraris,Gianluca Rocchi,NA,NA,NA
Serie A,M,ITA,2015,NA,14,Fri,2014-12-05,20:45,Fiorentina,0,Juventus,0,38160,Stadio Artemio Franchi,Nicola Rizzoli,NA,NA,NA
Serie A,M,ITA,2015,NA,14,Sat,2014-12-06,18:00,Roma,2,Sassuolo,2,38787,Stadio Olimpico,Massimiliano Irrati,NA,NA,NA
Serie A,M,ITA,2015,NA,14,Sat,2014-12-06,20:45,Torino,2,Palermo,2,13974,Stadio Olimpico di Torino,Piero Giacomelli,NA,NA,NA
Serie A,M,ITA,2015,NA,14,Sun,2014-12-07,12:30,Napoli,2,Empoli,2,30128,Stadio San Paolo,Angelo Cervellera,NA,NA,NA
Serie A,M,ITA,2015,NA,14,Sun,2014-12-07,15:00,Atalanta,3,Cesena,2,12495,Stadio Atleti Azzurri d'Italia,Marco Di Bello,NA,NA,NA
Serie A,M,ITA,2015,NA,14,Sun,2014-12-07,15:00,Genoa,1,Milan,0,21319,Stadio Comunale Luigi Ferraris,Paolo Tagliavento,NA,NA,NA
Serie A,M,ITA,2015,NA,14,Sun,2014-12-07,15:00,Parma,1,Lazio,2,10778,Stadio Ennio Tardini,Marco Guida,NA,NA,NA
Serie A,M,ITA,2015,NA,14,Sun,2014-12-07,20:45,Inter,1,Udinese,2,34912,Stadio Giuseppe Meazza,Andrea Gervasoni,NA,NA,NA
Serie A,M,ITA,2015,NA,14,Mon,2014-12-08,19:00,Cagliari,0,Chievo,2,12000,Stadio Sant'Elia,Maurizio Mariani,NA,NA,NA
Serie A,M,ITA,2015,NA,14,Mon,2014-12-08,21:00,Hellas Verona,1,Sampdoria,3,18390,Stadio Marc'Antonio Bentegodi,Dino Tommasi,NA,NA,NA
Serie A,M,ITA,2015,NA,15,Sat,2014-12-13,18:00,Palermo,2,Sassuolo,1,21086,Stadio Renzo Barbera,Fabio Maresca,NA,NA,NA
Serie A,M,ITA,2015,NA,15,Sat,2014-12-13,20:45,Lazio,3,Atalanta,0,24477,Stadio Olimpico,Gianluca Rocchi,NA,NA,NA
Serie A,M,ITA,2015,NA,15,Sun,2014-12-14,12:30,Juventus,1,Sampdoria,1,39089,Allianz Stadium,Daniele Doveri,NA,NA,NA
Serie A,M,ITA,2015,NA,15,Sun,2014-12-14,15:00,Genoa,0,Roma,1,20055,Stadio Comunale Luigi Ferraris,Luca Banti,NA,NA,NA
Serie A,M,ITA,2015,NA,15,Sun,2014-12-14,15:00,Udinese,1,Hellas Verona,2,8247,Dacia Arena,Sebastiano Peruzzo,NA,NA,NA
Serie A,M,ITA,2015,NA,15,Sun,2014-12-14,15:00,Parma,0,Cagliari,0,10646,Stadio Ennio Tardini,Paolo Valeri,NA,NA,NA
Serie A,M,ITA,2015,NA,15,Sun,2014-12-14,18:00,Cesena,1,Fiorentina,4,16275,Stadio Dino Manuzzi,Daniele Orsato,NA,NA,NA
Serie A,M,ITA,2015,NA,15,Sun,2014-12-14,20:45,Milan,2,Napoli,0,35867,Stadio Giuseppe Meazza,Antonio Damato,NA,NA,NA
Serie A,M,ITA,2015,NA,15,Mon,2014-12-15,19:00,Empoli,0,Torino,0,7796,Stadio Carlo Castellani,Giampaolo Calvarese,NA,NA,NA
Serie A,M,ITA,2015,NA,15,Mon,2014-12-15,21:00,Chievo,0,Inter,2,15000,Stadio Marc'Antonio Bentegodi,Davide Massa,NA,NA,NA
Serie A,M,ITA,2015,NA,16,Thu,2014-12-18,19:00,Cagliari,1,Juventus,3,16074,Stadio Sant'Elia,Paolo Mazzoleni,NA,NA,NA
Serie A,M,ITA,2015,NA,16,Thu,2014-12-18,21:00,Napoli,2,Parma,0,20799,Stadio San Paolo,Marco Di Bello,NA,NA,NA
Serie A,M,ITA,2015,NA,16,Sat,2014-12-20,18:00,Sassuolo,1,Cesena,1,11079,Stadio Città del Tricolore,Angelo Cervellera,NA,NA,NA
Serie A,M,ITA,2015,NA,16,Sat,2014-12-20,20:45,Roma,0,Milan,0,46620,Stadio Olimpico,Nicola Rizzoli,NA,NA,NA
Serie A,M,ITA,2015,NA,16,Sun,2014-12-21,12:30,Hellas Verona,0,Chievo,1,22927,Stadio Marc'Antonio Bentegodi,Andrea Gervasoni,NA,NA,NA
Serie A,M,ITA,2015,NA,16,Sun,2014-12-21,15:00,Atalanta,3,Palermo,3,12344,Stadio Atleti Azzurri d'Italia,Daniele Orsato,NA,NA,NA
Serie A,M,ITA,2015,NA,16,Sun,2014-12-21,15:00,Torino,2,Genoa,1,15611,Stadio Olimpico di Torino,Dino Tommasi,NA,NA,NA
Serie A,M,ITA,2015,NA,16,Sun,2014-12-21,15:00,Sampdoria,2,Udinese,2,21413,Stadio Comunale Luigi Ferraris,Massimiliano Irrati,NA,NA,NA
Serie A,M,ITA,2015,NA,16,Sun,2014-12-21,15:00,Fiorentina,1,Empoli,1,34162,Stadio Artemio Franchi,Carmine Russo,NA,NA,NA
Serie A,M,ITA,2015,NA,16,Sun,2014-12-21,20:45,Inter,2,Lazio,2,36344,Stadio Giuseppe Meazza,Paolo Tagliavento,NA,NA,NA
Serie A,M,ITA,2015,NA,17,Mon,2015-01-05,20:45,Lazio,3,Sampdoria,0,31322,Stadio Olimpico,Giampaolo Calvarese,NA,NA,NA
Serie A,M,ITA,2015,NA,17,Tue,2015-01-06,12:30,Udinese,0,Roma,1,10870,Dacia Arena,Marco Guida,NA,NA,NA
Serie A,M,ITA,2015,NA,17,Tue,2015-01-06,15:00,Genoa,2,Atalanta,2,18415,Stadio Comunale Luigi Ferraris,Massimiliano Irrati,NA,NA,NA
Serie A,M,ITA,2015,NA,17,Tue,2015-01-06,15:00,Milan,1,Sassuolo,2,35034,Stadio Giuseppe Meazza,Marco Di Bello,NA,NA,NA
Serie A,M,ITA,2015,NA,17,Tue,2015-01-06,15:00,Empoli,0,Hellas Verona,0,7705,Stadio Carlo Castellani,Piero Giacomelli,NA,NA,NA
