Competition_Name,Gender,Country,Season_End_Year,Round,Wk,Day,Date,Time,Home,HomeGoals,Away,AwayGoals,Attendance,Venue,Referee,Notes,Home_xG,Away_xG
Ligue 1,M,FRA,2016,NA,16,Tue,2015-12-01,19:00,Lorient,0,Nice,0,9218,Stade Yves Allainmat - Le Moustoir,Mikael Lesage,NA,NA,NA
Ligue 1,M,FRA,2016,NA,16,Tue,2015-12-01,19:00,Angers,0,Paris S-G,0,16381,Stade Raymond Kopa,Benoît Bastien,NA,NA,NA
Ligue 1,M,FRA,2016,NA,16,Tue,2015-12-01,21:00,Nantes,0,Lyon,0,20896,Stade de la Beaujoire - Louis Fonteneau,Amaury Delerue,NA,NA,NA
Ligue 1,M,FRA,2016,NA,16,Wed,2015-12-02,19:00,Troyes,0,Toulouse,3,10183,Stade de l'Aube,Sébastien Moreira,NA,NA,NA
Ligue 1,M,FRA,2016,NA,16,Wed,2015-12-02,19:00,Monaco,1,Caen,1,5388,Stade Louis II.,Stéphane Lannoy,NA,NA,NA
Ligue 1,M,FRA,2016,NA,16,Wed,2015-12-02,19:00,Bastia,1,Bordeaux,0,10135,Stade Armand Césari,Frédy Fautrel,NA,NA,NA
Ligue 1,M,FRA,2016,NA,16,Wed,2015-12-02,19:00,Montpellier,0,Gazélec Ajaccio,2,9332,Stade de la Mosson,Hakim Ben El Hadj Salem,NA,NA,NA
Ligue 1,M,FRA,2016,NA,16,Wed,2015-12-02,19:00,Guingamp,1,Reims,2,14046,Stade du Roudourou,Johan Hamel,NA,NA,NA
Ligue 1,M,FRA,2016,NA,16,Wed,2015-12-02,21:00,Lille,1,Saint-Étienne,0,29103,Stade Pierre-Mauroy,Franck Schneider,NA,NA,NA
Ligue 1,M,FRA,2016,NA,16,Thu,2015-12-03,21:00,Rennes,0,Marseille,1,23450,Roazhon Park,Tony Chapron,NA,NA,NA
Ligue 1,M,FRA,2016,NA,17,Fri,2015-12-04,20:30,Nice,0,Paris S-G,3,31008,Stade de Nice,Antony Gautier,NA,NA,NA
Ligue 1,M,FRA,2016,NA,17,Sat,2015-12-05,17:00,Lyon,0,Angers,2,36068,Matmut Stadium de Gerland,Lionel Jaffredo,NA,NA,NA
Ligue 1,M,FRA,2016,NA,17,Sat,2015-12-05,20:00,Caen,1,Lille,2,15952,Stade Michel d'Ornano,Saïd Ennjimi,NA,NA,NA
Ligue 1,M,FRA,2016,NA,17,Sat,2015-12-05,20:00,Toulouse,2,Lorient,3,14354,Stadium Municipal,Stéphane Jochem,NA,NA,NA
Ligue 1,M,FRA,2016,NA,17,Sat,2015-12-05,20:00,Reims,1,Troyes,1,10765,Stade Auguste-Delaune II,Jérôme Miguelgorry,NA,NA,NA
Ligue 1,M,FRA,2016,NA,17,Sat,2015-12-05,20:00,Bastia,1,Monaco,2,10596,Stade Armand Césari,Ruddy Buquet,NA,NA,NA
Ligue 1,M,FRA,2016,NA,17,Sat,2015-12-05,20:00,Gazélec Ajaccio,1,Nantes,1,3614,Stade Ange Casanova,Wilfried Bien,NA,NA,NA
Ligue 1,M,FRA,2016,NA,17,Sun,2015-12-06,14:00,Marseille,2,Montpellier,2,41486,Orange Vélodrome,Bartolomeu Varela,NA,NA,NA
Ligue 1,M,FRA,2016,NA,17,Sun,2015-12-06,17:00,Bordeaux,1,Guingamp,0,22606,Stade Jacques Chaban-Delmas,Clément Turpin,NA,NA,NA
Ligue 1,M,FRA,2016,NA,17,Sun,2015-12-06,21:00,Saint-Étienne,1,Rennes,1,26668,Stade Geoffroy-Guichard,Nicolas Rainville,NA,NA,NA
Ligue 1,M,FRA,2016,NA,18,Fri,2015-12-11,20:30,Rennes,1,Caen,1,23480,Roazhon Park,Johan Hamel,NA,NA,NA
Ligue 1,M,FRA,2016,NA,18,Sat,2015-12-12,16:00,Reims,1,Nice,1,12536,Stade Auguste-Delaune II,Franck Schneider,NA,NA,NA
Ligue 1,M,FRA,2016,NA,18,Sat,2015-12-12,20:00,Troyes,1,Bastia,1,10117,Stade de l'Aube,Stéphane Lannoy,NA,NA,NA
Ligue 1,M,FRA,2016,NA,18,Sat,2015-12-12,20:00,Lille,3,Lorient,0,28170,Stade Pierre-Mauroy,Clément Turpin,NA,NA,NA
Ligue 1,M,FRA,2016,NA,18,Sat,2015-12-12,20:00,Montpellier,2,Guingamp,1,10846,Stade de la Mosson,Sébastien Moreira,NA,NA,NA
Ligue 1,M,FRA,2016,NA,18,Sat,2015-12-12,20:00,Nantes,1,Toulouse,1,18851,Stade de la Beaujoire - Louis Fonteneau,Hakim Ben El Hadj Salem,NA,NA,NA
Ligue 1,M,FRA,2016,NA,18,Sun,2015-12-13,14:00,Monaco,1,Saint-Étienne,0,7213,Stade Louis II.,Mikael Lesage,NA,NA,NA
Ligue 1,M,FRA,2016,NA,18,Sun,2015-12-13,17:00,Angers,1,Bordeaux,1,13702,Stade Raymond Kopa,Benoît Millot,NA,NA,NA
Ligue 1,M,FRA,2016,NA,18,Sun,2015-12-13,17:00,Marseille,1,Gazélec Ajaccio,1,40298,Orange Vélodrome,Nicolas Rainville,NA,NA,NA
Ligue 1,M,FRA,2016,NA,18,Sun,2015-12-13,21:00,Paris S-G,5,Lyon,1,46650,Parc des Princes,Ruddy Buquet,NA,NA,NA
Ligue 1,M,FRA,2016,NA,19,Fri,2015-12-18,20:30,Nice,1,Montpellier,0,14026,Stade de Nice,Tony Chapron,NA,NA,NA
Ligue 1,M,FRA,2016,NA,19,Sat,2015-12-19,17:00,Caen,0,Paris S-G,3,20679,Stade Michel d'Ornano,Lionel Jaffredo,NA,NA,NA
Ligue 1,M,FRA,2016,NA,19,Sat,2015-12-19,20:00,Guingamp,0,Rennes,2,16196,Stade du Roudourou,Benoît Millot,NA,NA,NA
Ligue 1,M,FRA,2016,NA,19,Sat,2015-12-19,20:00,Toulouse,1,Lille,1,14843,Stadium Municipal,Ruddy Buquet,NA,NA,NA
Ligue 1,M,FRA,2016,NA,19,Sat,2015-12-19,20:00,Lorient,0,Nantes,0,14711,Stade Yves Allainmat - Le Moustoir,Frédy Fautrel,NA,NA,NA
Ligue 1,M,FRA,2016,NA,19,Sat,2015-12-19,20:00,Troyes,0,Monaco,0,16266,Stade de l'Aube,Wilfried Bien,NA,NA,NA
Ligue 1,M,FRA,2016,NA,19,Sat,2015-12-19,20:00,Bastia,2,Reims,0,10528,Stade Armand Césari,Saïd Ennjimi,NA,NA,NA
Ligue 1,M,FRA,2016,NA,19,Sun,2015-12-20,14:00,Saint-Étienne,1,Angers,0,30985,Stade Geoffroy-Guichard,Bartolomeu Varela,NA,NA,NA
Ligue 1,M,FRA,2016,NA,19,Sun,2015-12-20,17:00,Gazélec Ajaccio,2,Lyon,1,4125,Stade Ange Casanova,Amaury Delerue,NA,NA,NA
Ligue 1,M,FRA,2016,NA,19,Sun,2015-12-20,21:00,Bordeaux,1,Marseille,1,39672,Stade Jacques Chaban-Delmas,Benoît Bastien,NA,NA,NA
Ligue 1,M,FRA,2016,NA,20,Fri,2016-01-08,20:30,Paris S-G,2,Bastia,0,44879,Parc des Princes,Sébastien Moreira,NA,NA,NA
Ligue 1,M,FRA,2016,NA,20,Sat,2016-01-09,17:00,Lyon,4,Troyes,1,55169,Groupama Stadium,Ruddy Buquet,NA,NA,NA
Ligue 1,M,FRA,2016,NA,20,Sat,2016-01-09,20:00,Montpellier,0,Bordeaux,1,10603,Stade de la Mosson,Clément Turpin,NA,NA,NA
Ligue 1,M,FRA,2016,NA,20,Sat,2016-01-09,20:00,Angers,2,Caen,0,12208,Stade Raymond Kopa,Nicolas Rainville,NA,NA,NA
Ligue 1,M,FRA,2016,NA,20,Sat,2016-01-09,20:00,Reims,1,Toulouse,3,13192,Stade Auguste-Delaune II,Mikael Lesage,NA,NA,NA
Ligue 1,M,FRA,2016,NA,20,Sat,2016-01-09,20:00,Monaco,2,Gazélec Ajaccio,2,5542,Stade Louis II.,Stéphane Jochem,NA,NA,NA
Ligue 1,M,FRA,2016,NA,20,Sat,2016-01-09,20:00,Rennes,2,Lorient,2,26936,Roazhon Park,Franck Schneider,NA,NA,NA
Ligue 1,M,FRA,2016,NA,20,Sun,2016-01-10,14:00,Nantes,2,Saint-Étienne,1,25509,Stade de la Beaujoire - Louis Fonteneau,Stéphane Lannoy,NA,NA,NA
Ligue 1,M,FRA,2016,NA,20,Sun,2016-01-10,17:00,Lille,1,Nice,1,30238,Stade Pierre-Mauroy,Hakim Ben El Hadj Salem,NA,NA,NA
Ligue 1,M,FRA,2016,NA,20,Sun,2016-01-10,21:00,Marseille,0,Guingamp,0,38948,Orange Vélodrome,Frédy Fautrel,NA,NA,NA
Ligue 1,M,FRA,2016,NA,21,Fri,2016-01-15,20:30,Nice,2,Angers,1,13600,Stade de Nice,Jérôme Miguelgorry,NA,NA,NA
Ligue 1,M,FRA,2016,NA,21,Sat,2016-01-16,17:00,Toulouse,0,Paris S-G,1,30178,Stadium Municipal,Bartolomeu Varela,NA,NA,NA
Ligue 1,M,FRA,2016,NA,21,Sat,2016-01-16,20:00,Bastia,1,Montpellier,0,10337,Stade Armand Césari,Franck Schneider,NA,NA,NA
Ligue 1,M,FRA,2016,NA,21,Sat,2016-01-16,20:00,Guingamp,2,Nantes,2,13762,Stade du Roudourou,Antony Gautier,NA,NA,NA
Ligue 1,M,FRA,2016,NA,21,Sat,2016-01-16,20:00,Bordeaux,1,Lille,0,21207,Stade Jacques Chaban-Delmas,Lionel Jaffredo,NA,NA,NA
Ligue 1,M,FRA,2016,NA,21,Sat,2016-01-16,20:00,Troyes,2,Rennes,4,10292,Stade de l'Aube,Saïd Ennjimi,NA,NA,NA
Ligue 1,M,FRA,2016,NA,21,Sat,2016-01-16,20:00,Gazélec Ajaccio,2,Reims,2,3568,Stade Ange Casanova,Johan Hamel,NA,NA,NA
Ligue 1,M,FRA,2016,NA,21,Sun,2016-01-17,14:00,Lorient,0,Monaco,2,10742,Stade Yves Allainmat - Le Moustoir,Benoît Bastien,NA,NA,NA
Ligue 1,M,FRA,2016,NA,21,Sun,2016-01-17,17:00,Caen,1,Marseille,3,20513,Stade Michel d'Ornano,Amaury Delerue,NA,NA,NA
Ligue 1,M,FRA,2016,NA,21,Sun,2016-01-17,21:00,Saint-Étienne,1,Lyon,0,36503,Stade Geoffroy-Guichard,Clément Turpin,NA,NA,NA
Ligue 1,M,FRA,2016,NA,22,Fri,2016-01-22,20:30,Rennes,1,Gazélec Ajaccio,0,18022,Roazhon Park,Sébastien Moreira,NA,NA,NA
Ligue 1,M,FRA,2016,NA,22,Sat,2016-01-23,17:00,Paris S-G,5,Angers,1,46199,Parc des Princes,Frédy Fautrel,NA,NA,NA
Ligue 1,M,FRA,2016,NA,22,Sat,2016-01-23,20:00,Lille,1,Troyes,3,26431,Stade Pierre-Mauroy,Nicolas Rainville,NA,NA,NA
Ligue 1,M,FRA,2016,NA,22,Sat,2016-01-23,20:00,Nice,2,Lorient,1,13871,Stade de Nice,Stéphane Jochem,NA,NA,NA
Ligue 1,M,FRA,2016,NA,22,Sat,2016-01-23,20:00,Guingamp,1,Bastia,0,14065,Stade du Roudourou,Mikael Lesage,NA,NA,NA
Ligue 1,M,FRA,2016,NA,22,Sat,2016-01-23,20:00,Montpellier,1,Caen,2,9076,Stade de la Mosson,François Letexier,NA,NA,NA
Ligue 1,M,FRA,2016,NA,22,Sat,2016-01-23,20:00,Nantes,2,Bordeaux,2,21893,Stade de la Beaujoire - Louis Fonteneau,Tony Chapron,NA,NA,NA
Ligue 1,M,FRA,2016,NA,22,Sun,2016-01-24,14:00,Monaco,4,Toulouse,0,5628,Stade Louis II.,Hakim Ben El Hadj Salem,NA,NA,NA
Ligue 1,M,FRA,2016,NA,22,Sun,2016-01-24,17:00,Reims,1,Saint-Étienne,1,13048,Stade Auguste-Delaune II,Ruddy Buquet,NA,NA,NA
Ligue 1,M,FRA,2016,NA,22,Sun,2016-01-24,21:00,Lyon,1,Marseille,1,56506,Groupama Stadium,Antony Gautier,NA,NA,NA
Ligue 1,M,FRA,2016,NA,23,Fri,2016-01-29,20:30,Marseille,1,Lille,1,40187,Orange Vélodrome,Benoît Bastien,NA,NA,NA
Ligue 1,M,FRA,2016,NA,23,Sat,2016-01-30,17:00,Angers,3,Monaco,0,13598,Stade Raymond Kopa,Ruddy Buquet,NA,NA,NA
Ligue 1,M,FRA,2016,NA,23,Sat,2016-01-30,20:00,Bastia,1,Lyon,0,10908,Stade Armand Césari,Mikael Lesage,NA,NA,NA
Ligue 1,M,FRA,2016,NA,23,Sat,2016-01-30,20:00,Lorient,2,Reims,0,10002,Stade Yves Allainmat - Le Moustoir,Jérôme Miguelgorry,NA,NA,NA
Ligue 1,M,FRA,2016,NA,23,Sat,2016-01-30,20:00,Toulouse,1,Guingamp,2,20097,Stadium Municipal,Sébastien Moreira,NA,NA,NA
Ligue 1,M,FRA,2016,NA,23,Sat,2016-01-30,20:00,Gazélec Ajaccio,0,Montpellier,4,3629,Stade Ange Casanova,Sébastien Moreira,NA,NA,NA
Ligue 1,M,FRA,2016,NA,23,Sat,2016-01-30,20:00,Troyes,0,Nantes,1,11592,Stade de l'Aube,Johan Hamel,NA,NA,NA
Ligue 1,M,FRA,2016,NA,23,Sun,2016-01-31,14:00,Caen,2,Nice,0,17061,Stade Michel d'Ornano,Stéphane Lannoy,NA,NA,NA
Ligue 1,M,FRA,2016,NA,23,Sun,2016-01-31,17:00,Bordeaux,4,Rennes,0,19883,Stade Jacques Chaban-Delmas,Mikael Lesage,NA,NA,NA
Ligue 1,M,FRA,2016,NA,23,Sun,2016-01-31,21:00,Saint-Étienne,0,Paris S-G,2,32689,Stade Geoffroy-Guichard,Lionel Jaffredo,NA,NA,NA
Ligue 1,M,FRA,2016,NA,24,Tue,2016-02-02,19:00,Monaco,2,Bastia,0,5607,Stade Louis II.,Nicolas Rainville,NA,NA,NA
Ligue 1,M,FRA,2016,NA,24,Tue,2016-02-02,21:00,Montpellier,0,Marseille,1,16156,Stade de la Mosson,Tony Chapron,NA,NA,NA
Ligue 1,M,FRA,2016,NA,24,Wed,2016-02-03,19:00,Lyon,3,Bordeaux,0,30143,Groupama Stadium,Frédy Fautrel,NA,NA,NA
Ligue 1,M,FRA,2016,NA,24,Wed,2016-02-03,19:00,Guingamp,4,Troyes,0,13973,Stade du Roudourou,Jérôme Miguelgorry,NA,NA,NA
Ligue 1,M,FRA,2016,NA,24,Wed,2016-02-03,19:00,Lille,1,Caen,0,27312,Stade Pierre-Mauroy,Stéphane Jochem,NA,NA,NA
Ligue 1,M,FRA,2016,NA,24,Wed,2016-02-03,19:00,Nice,1,Toulouse,0,12828,Stade de Nice,François Letexier,NA,NA,NA
Ligue 1,M,FRA,2016,NA,24,Wed,2016-02-03,19:00,Reims,2,Angers,1,10603,Roazhon Park,Antony Gautier,NA,NA,NA
Ligue 1,M,FRA,2016,NA,24,Wed,2016-02-03,19:00,Nantes,3,Gazélec Ajaccio,1,24799,Stade de la Beaujoire - Louis Fonteneau,Saïd Ennjimi,NA,NA,NA
Ligue 1,M,FRA,2016,NA,24,Wed,2016-02-03,21:00,Paris S-G,3,Lorient,1,45358,Parc des Princes,Hakim Ben El Hadj Salem,NA,NA,NA
Ligue 1,M,FRA,2016,NA,24,Thu,2016-02-04,21:00,Rennes,0,Saint-Étienne,1,18049,Stade Auguste-Delaune II,Benoît Millot,NA,NA,NA
Ligue 1,M,FRA,2016,NA,25,Sat,2016-02-06,14:00,Monaco,1,Nice,0,12842,Stade Louis II.,Tony Chapron,NA,NA,NA
Ligue 1,M,FRA,2016,NA,25,Sat,2016-02-06,17:00,Angers,0,Lyon,3,15386,Stade Raymond Kopa,Franck Schneider,NA,NA,NA
Ligue 1,M,FRA,2016,NA,25,Sat,2016-02-06,20:00,Gazélec Ajaccio,0,Guingamp,0,3569,Stade Ange Casanova,Clément Turpin,NA,NA,NA
Ligue 1,M,FRA,2016,NA,25,Sat,2016-02-06,20:00,Toulouse,0,Nantes,0,11570,Stadium Municipal,Lionel Jaffredo,NA,NA,NA
Ligue 1,M,FRA,2016,NA,25,Sat,2016-02-06,20:00,Lorient,1,Montpellier,1,9077,Stade Yves Allainmat - Le Moustoir,Mikael Lesage,NA,NA,NA
Ligue 1,M,FRA,2016,NA,25,Sat,2016-02-06,20:00,Caen,0,Reims,2,16018,Stade Michel d'Ornano,Bartolomeu Varela,NA,NA,NA
Ligue 1,M,FRA,2016,NA,25,Sat,2016-02-06,20:00,Bastia,2,Troyes,0,10441,Stade Armand Césari,Sébastien Moreira,NA,NA,NA
Ligue 1,M,FRA,2016,NA,25,Sun,2016-02-07,14:00,Lille,1,Rennes,1,29012,Stade Pierre-Mauroy,Johan Hamel,NA,NA,NA
Ligue 1,M,FRA,2016,NA,25,Sun,2016-02-07,17:00,Bordeaux,1,Saint-Étienne,4,34377,Stade Jacques Chaban-Delmas,Benoît Bastien,NA,NA,NA
Ligue 1,M,FRA,2016,NA,25,Sun,2016-02-07,21:00,Marseille,1,Paris S-G,2,61166,Orange Vélodrome,Ruddy Buquet,NA,NA,NA
Ligue 1,M,FRA,2016,NA,26,Fri,2016-02-12,20:30,Rennes,1,Angers,0,18350,Roazhon Park,Stéphane Lannoy,NA,NA,NA
Ligue 1,M,FRA,2016,NA,26,Sat,2016-02-13,17:00,Paris S-G,0,Lille,0,45391,Parc des Princes,Franck Schneider,NA,NA,NA
Ligue 1,M,FRA,2016,NA,26,Sat,2016-02-13,20:00,Montpellier,2,Toulouse,0,14616,Stade de la Mosson,Saïd Ennjimi,NA,NA,NA
Ligue 1,M,FRA,2016,NA,26,Sat,2016-02-13,20:00,Guingamp,2,Bordeaux,4,13177,Stade du Roudourou,Hakim Ben El Hadj Salem,NA,NA,NA
Ligue 1,M,FRA,2016,NA,26,Sat,2016-02-13,20:00,Gazélec Ajaccio,2,Troyes,3,3485,Stade de l'Aube,Nicolas Rainville,NA,NA,NA
Ligue 1,M,FRA,2016,NA,26,Sat,2016-02-13,20:00,Nantes,2,Lorient,1,22256,Stade de la Beaujoire - Louis Fonteneau,Antony Gautier,NA,NA,NA
Ligue 1,M,FRA,2016,NA,26,Sat,2016-02-13,20:00,Reims,0,Bastia,1,11335,Stade Auguste-Delaune II,Lionel Jaffredo,NA,NA,NA
Ligue 1,M,FRA,2016,NA,26,Sun,2016-02-14,14:00,Lyon,4,Caen,1,38624,Groupama Stadium,Ruddy Buquet,NA,NA,NA
Ligue 1,M,FRA,2016,NA,26,Sun,2016-02-14,17:00,Saint-Étienne,1,Monaco,1,31868,Stade Geoffroy-Guichard,Frédy Fautrel,NA,NA,NA
Ligue 1,M,FRA,2016,NA,26,Sun,2016-02-14,21:00,Nice,1,Marseille,1,28659,Stade de Nice,Benoît Millot,NA,NA,NA
Ligue 1,M,FRA,2016,NA,27,Fri,2016-02-19,20:30,Bordeaux,0,Nice,0,23641,Stade Matmut-Atlantique,Nicolas Rainville,NA,NA,NA
Ligue 1,M,FRA,2016,NA,27,Sat,2016-02-20,17:00,Paris S-G,4,Reims,1,45489,Parc des Princes,Jérôme Miguelgorry,NA,NA,NA
Ligue 1,M,FRA,2016,NA,27,Sat,2016-02-20,20:00,Toulouse,1,Gazélec Ajaccio,1,19173,Stadium Municipal,Frédy Fautrel,NA,NA,NA
Ligue 1,M,FRA,2016,NA,27,Sat,2016-02-20,20:00,Monaco,3,Troyes,1,5650,Stade Louis II.,Johan Hamel,NA,NA,NA
Ligue 1,M,FRA,2016,NA,27,Sat,2016-02-20,20:00,Lorient,4,Guingamp,3,12229,Stade Yves Allainmat - Le Moustoir,Bartolomeu Varela,NA,NA,NA
Ligue 1,M,FRA,2016,NA,27,Sat,2016-02-20,20:00,Angers,2,Montpellier,3,11165,Stade Raymond Kopa,Sébastien Moreira,NA,NA,NA
Ligue 1,M,FRA,2016,NA,27,Sun,2016-02-21,14:00,Marseille,1,Saint-Étienne,1,50570,Orange Vélodrome,Clément Turpin,NA,NA,NA
Ligue 1,M,FRA,2016,NA,27,Sun,2016-02-21,17:00,Caen,1,Rennes,0,15455,Stade Michel d'Ornano,Tony Chapron,NA,NA,NA
Ligue 1,M,FRA,2016,NA,27,Sun,2016-02-21,21:00,Lille,1,Lyon,0,32956,Stade Pierre-Mauroy,Benoît Bastien,NA,NA,NA
Ligue 1,M,FRA,2016,NA,27,Wed,2016-03-09,18:30,Bastia,0,Nantes,0,11071,Stade Armand Césari,Ruddy Buquet,NA,NA,NA
Ligue 1,M,FRA,2016,NA,28,Fri,2016-02-26,20:30,Nice,0,Bastia,2,14451,Stade de Nice,Antony Gautier,NA,NA,NA
Ligue 1,M,FRA,2016,NA,28,Sat,2016-02-27,17:00,Montpellier,3,Lille,0,9576,Stade de la Mosson,Hakim Ben El Hadj Salem,NA,NA,NA
Ligue 1,M,FRA,2016,NA,28,Sat,2016-02-27,20:00,Guingamp,2,Angers,2,13506,Stade du Roudourou,Benoît Millot,NA,NA,NA
Ligue 1,M,FRA,2016,NA,28,Sat,2016-02-27,20:00,Reims,4,Bordeaux,1,11286,Stade Auguste-Delaune II,François Letexier,NA,NA,NA
Ligue 1,M,FRA,2016,NA,28,Sat,2016-02-27,20:00,Toulouse,1,Rennes,2,11627,Stadium Municipal,Stéphane Jochem,NA,NA,NA
Ligue 1,M,FRA,2016,NA,28,Sat,2016-02-27,20:00,Troyes,0,Lorient,1,10326,Stade de l'Aube,Saïd Ennjimi,NA,NA,NA
Ligue 1,M,FRA,2016,NA,28,Sun,2016-02-28,14:00,Nantes,0,Monaco,0,25866,Stade de la Beaujoire - Louis Fonteneau,Mikael Lesage,NA,NA,NA
Ligue 1,M,FRA,2016,NA,28,Sun,2016-02-28,17:00,Saint-Étienne,1,Caen,2,29475,Stade Geoffroy-Guichard,Franck Schneider,NA,NA,NA
Ligue 1,M,FRA,2016,NA,28,Sun,2016-02-28,21:00,Lyon,2,Paris S-G,1,56661,Groupama Stadium,Lionel Jaffredo,NA,NA,NA
Ligue 1,M,FRA,2016,NA,28,Wed,2016-03-09,18:30,Gazélec Ajaccio,1,Marseille,1,4103,Stade Ange Casanova,Stéphane Lannoy,NA,NA,NA
Ligue 1,M,FRA,2016,NA,29,Fri,2016-03-04,20:30,Caen,2,Monaco,2,17926,Stade Michel d'Ornano,Clément Turpin,NA,NA,NA
Ligue 1,M,FRA,2016,NA,29,Sat,2016-03-05,17:00,Paris S-G,0,Montpellier,0,45173,Parc des Princes,Tony Chapron,NA,NA,NA
Ligue 1,M,FRA,2016,NA,29,Sat,2016-03-05,20:00,Lille,2,Reims,0,27904,Stade Pierre-Mauroy,Mikael Lesage,NA,NA,NA
Ligue 1,M,FRA,2016,NA,29,Sat,2016-03-05,20:00,Bordeaux,1,Gazélec Ajaccio,1,17603,Stade Matmut-Atlantique,Johan Hamel,NA,NA,NA
Ligue 1,M,FRA,2016,NA,29,Sat,2016-03-05,20:00,Angers,0,Saint-Étienne,0,15892,Stade Raymond Kopa,Antony Gautier,NA,NA,NA
Ligue 1,M,FRA,2016,NA,29,Sat,2016-03-05,20:00,Bastia,0,Lorient,0,10586,Stade Armand Césari,Jérôme Miguelgorry,NA,NA,NA
Ligue 1,M,FRA,2016,NA,29,Sat,2016-03-05,20:00,Nice,2,Troyes,1,13160,Stade de Nice,Bartolomeu Varela,NA,NA,NA
Ligue 1,M,FRA,2016,NA,29,Sun,2016-03-06,14:00,Marseille,1,Toulouse,1,41080,Orange Vélodrome,Benoît Millot,NA,NA,NA
Ligue 1,M,FRA,2016,NA,29,Sun,2016-03-06,17:00,Rennes,4,Nantes,1,29060,Roazhon Park,Ruddy Buquet,NA,NA,NA
Ligue 1,M,FRA,2016,NA,29,Sun,2016-03-06,21:00,Lyon,5,Guingamp,1,33133,Groupama Stadium,Frédy Fautrel,NA,NA,NA
Ligue 1,M,FRA,2016,NA,30,Fri,2016-03-11,20:30,Monaco,2,Reims,2,5738,Stade Louis II.,Benoît Millot,NA,NA,NA
Ligue 1,M,FRA,2016,NA,30,Sat,2016-03-12,17:00,Lorient,1,Marseille,1,15599,Stade Yves Allainmat - Le Moustoir,Ruddy Buquet,NA,NA,NA
Ligue 1,M,FRA,2016,NA,30,Sat,2016-03-12,20:00,Guingamp,2,Saint-Étienne,0,13981,Stade du Roudourou,Stéphane Jochem,NA,NA,NA
Ligue 1,M,FRA,2016,NA,30,Sat,2016-03-12,20:00,Toulouse,4,Bordeaux,0,12292,Stadium Municipal,Stéphane Lannoy,NA,NA,NA
Ligue 1,M,FRA,2016,NA,30,Sat,2016-03-12,20:00,Montpellier,0,Nice,2,13462,Stade de la Mosson,Lionel Jaffredo,NA,NA,NA
Ligue 1,M,FRA,2016,NA,30,Sat,2016-03-12,20:00,Bastia,1,Lille,2,10727,Stade Armand Césari,Saïd Ennjimi,NA,NA,NA
Ligue 1,M,FRA,2016,NA,30,Sat,2016-03-12,20:00,Gazélec Ajaccio,1,Caen,0,3488,Stade Ange Casanova,Bartolomeu Varela,NA,NA,NA
Ligue 1,M,FRA,2016,NA,30,Sun,2016-03-13,14:00,Troyes,0,Paris S-G,9,19184,Stade de l'Aube,François Letexier,NA,NA,NA
Ligue 1,M,FRA,2016,NA,30,Sun,2016-03-13,17:00,Nantes,2,Angers,0,32611,Stade de la Beaujoire - Louis Fonteneau,Benoît Bastien,NA,NA,NA
Ligue 1,M,FRA,2016,NA,30,Sun,2016-03-13,21:00,Rennes,2,Lyon,2,25830,Roazhon Park,Franck Schneider,NA,NA,NA
Ligue 1,M,FRA,2016,NA,31,Fri,2016-03-18,20:30,Marseille,2,Rennes,5,40077,Orange Vélodrome,Sébastien Moreira,NA,NA,NA
Ligue 1,M,FRA,2016,NA,31,Sat,2016-03-19,17:00,Saint-Étienne,3,Montpellier,0,28037,Stade Geoffroy-Guichard,Jérôme Miguelgorry,NA,NA,NA
Ligue 1,M,FRA,2016,NA,31,Sat,2016-03-19,20:00,Angers,5,Lorient,1,11553,Stade Raymond Kopa,Johan Hamel,NA,NA,NA
Ligue 1,M,FRA,2016,NA,31,Sat,2016-03-19,20:00,Lille,1,Toulouse,0,29836,Stade Pierre-Mauroy,Bartolomeu Varela,NA,NA,NA
Ligue 1,M,FRA,2016,NA,31,Sat,2016-03-19,20:00,Reims,0,Guingamp,1,14433,Stade Auguste-Delaune II,Franck Schneider,NA,NA,NA
Ligue 1,M,FRA,2016,NA,31,Sat,2016-03-19,20:00,Caen,2,Troyes,1,17585,Stade Michel d'Ornano,Lionel Jaffredo,NA,NA,NA
Ligue 1,M,FRA,2016,NA,31,Sat,2016-03-19,21:00,Lyon,2,Nantes,0,47505,Groupama Stadium,Benoît Millot,NA,NA,NA
Ligue 1,M,FRA,2016,NA,31,Sun,2016-03-20,14:00,Bordeaux,1,Bastia,1,21927,Stade Matmut-Atlantique,Tony Chapron,NA,NA,NA
Ligue 1,M,FRA,2016,NA,31,Sun,2016-03-20,17:00,Nice,3,Gazélec Ajaccio,0,19066,Stade de Nice,Nicolas Rainville,NA,NA,NA
Ligue 1,M,FRA,2016,NA,31,Sun,2016-03-20,21:00,Paris S-G,0,Monaco,2,46569,Parc des Princes,Antony Gautier,NA,NA,NA
Ligue 1,M,FRA,2016,NA,32,Fri,2016-04-01,20:30,Monaco,1,Bordeaux,2,6852,Stade Louis II.,Benoît Bastien,NA,NA,NA
Ligue 1,M,FRA,2016,NA,32,Sat,2016-04-02,17:00,Paris S-G,4,Nice,1,46919,Parc des Princes,Mikael Lesage,NA,NA,NA
Ligue 1,M,FRA,2016,NA,32,Sat,2016-04-02,20:00,Guingamp,2,Montpellier,2,13640,Stade du Roudourou,Ruddy Buquet,NA,NA,NA
Ligue 1,M,FRA,2016,NA,32,Sat,2016-04-02,20:00,Rennes,3,Reims,1,24828,Roazhon Park,Saïd Ennjimi,NA,NA,NA
