Competition_Name,Gender,Country,Season_End_Year,Round,Wk,Day,Date,Time,Home,HomeGoals,Away,AwayGoals,Attendance,Venue,Referee,Notes,Home_xG,Away_xG
Fußball-Bundesliga,M,GER,2015,Regular Season,1,Fri,2014-08-22,20:30,Bayern Munich,2,Wolfsburg,1,71000,Allianz Arena,Felix Zwayer,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,1,Sat,2014-08-23,15:30,Köln,0,Hamburger SV,0,50000,RheinEnergieSTADION,Wolfgang Stark,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,1,Sat,2014-08-23,15:30,Eint Frankfurt,1,Freiburg,0,46200,Commerzbank-Arena,Florian Meyer,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,1,Sat,2014-08-23,15:30,Hertha BSC,2,Werder Bremen,2,56972,Olympiastadion Berlin,Thorsten Kinhöfer,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,1,Sat,2014-08-23,15:30,Hoffenheim,2,Augsburg,0,23792,PreZero Arena,Tobias Stieler,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,1,Sat,2014-08-23,15:30,Hannover 96,2,Schalke 04,1,49000,HDI-Arena,Peter Gagelmann,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,1,Sat,2014-08-23,18:30,Dortmund,0,Leverkusen,2,80667,Signal Iduna Park,Deniz Aytekin,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,1,Sun,2014-08-24,15:30,Paderborn 07,2,Mainz 05,2,14824,Benteler-Arena,Peter Sippel,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,1,Sun,2014-08-24,17:30,M'Gladbach,1,Stuttgart,1,50203,Stadion im Borussia-Park,Christian Dingert,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,2,Fri,2014-08-29,20:30,Augsburg,2,Dortmund,3,30660,WWK Arena,Knut Kircher,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,2,Sat,2014-08-30,15:30,Hamburger SV,0,Paderborn 07,3,54452,Volksparkstadion,Bastian Dankert,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,2,Sat,2014-08-30,15:30,Stuttgart,0,Köln,2,55000,Mercedes-Benz Arena,Felix Brych,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,2,Sat,2014-08-30,15:30,Werder Bremen,1,Hoffenheim,1,38900,Weserstadion,Robert Hartmann,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,2,Sat,2014-08-30,15:30,Leverkusen,4,Hertha BSC,2,27819,BayArena,Tobias Stieler,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,2,Sat,2014-08-30,15:30,Wolfsburg,2,Eint Frankfurt,2,27528,Volkswagen Arena,Günter Perl,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,2,Sat,2014-08-30,18:30,Schalke 04,1,Bayern Munich,1,61973,Veltins-Arena,Marco Fritz,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,2,Sun,2014-08-31,15:30,Mainz 05,0,Hannover 96,0,27647,Opel Arena,Sascha Stegemann,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,2,Sun,2014-08-31,17:30,Freiburg,0,M'Gladbach,0,24000,Schwarzwald-Stadion,Peter Gagelmann,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,3,Fri,2014-09-12,20:30,Leverkusen,3,Werder Bremen,3,30210,BayArena,Christian Dingert,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,3,Sat,2014-09-13,15:30,Dortmund,3,Freiburg,1,80200,Signal Iduna Park,Bastian Dankert,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,3,Sat,2014-09-13,15:30,Hertha BSC,1,Mainz 05,3,42069,Olympiastadion Berlin,Guido Winkmann,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,3,Sat,2014-09-13,15:30,Paderborn 07,0,Köln,0,14993,Benteler-Arena,Peter Gagelmann,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,3,Sat,2014-09-13,15:30,Bayern Munich,2,Stuttgart,0,71000,Allianz Arena,Thorsten Kinhöfer,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,3,Sat,2014-09-13,15:30,Hoffenheim,1,Wolfsburg,1,23813,PreZero Arena,Wolfgang Stark,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,3,Sat,2014-09-13,18:30,M'Gladbach,4,Schalke 04,1,54010,Stadion im Borussia-Park,Felix Brych,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,3,Sun,2014-09-14,15:30,Eint Frankfurt,0,Augsburg,1,43500,Commerzbank-Arena,Manuel Gräfe,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,3,Sun,2014-09-14,17:30,Hannover 96,2,Hamburger SV,0,49000,HDI-Arena,Markus Schmidt,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,4,Fri,2014-09-19,20:30,Freiburg,2,Hertha BSC,2,23600,Schwarzwald-Stadion,Florian Meyer,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,4,Sat,2014-09-20,15:30,Augsburg,4,Werder Bremen,2,29044,WWK Arena,Marco Fritz,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,4,Sat,2014-09-20,15:30,Stuttgart,0,Hoffenheim,2,44000,Mercedes-Benz Arena,Peter Sippel,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,4,Sat,2014-09-20,15:30,Hamburger SV,0,Bayern Munich,0,57000,Volksparkstadion,Christian Dingert,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,4,Sat,2014-09-20,15:30,Schalke 04,2,Eint Frankfurt,2,61798,Veltins-Arena,Markus Schmidt,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,4,Sat,2014-09-20,15:30,Paderborn 07,2,Hannover 96,0,15000,Benteler-Arena,Knut Kircher,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,4,Sat,2014-09-20,18:30,Mainz 05,2,Dortmund,0,34000,Opel Arena,Günter Perl,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,4,Sun,2014-09-21,15:30,Wolfsburg,4,Leverkusen,1,27811,Volkswagen Arena,Deniz Aytekin,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,4,Sun,2014-09-21,17:30,Köln,0,M'Gladbach,0,50000,RheinEnergieSTADION,Felix Zwayer,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,5,Tue,2014-09-23,20:00,Werder Bremen,0,Schalke 04,3,40139,Weserstadion,Wolfgang Stark,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,5,Tue,2014-09-23,20:00,Eint Frankfurt,2,Mainz 05,2,44100,Commerzbank-Arena,Felix Brych,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,5,Tue,2014-09-23,20:00,Hoffenheim,3,Freiburg,3,24872,PreZero Arena,Thorsten Kinhöfer,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,5,Tue,2014-09-23,20:00,Bayern Munich,4,Paderborn 07,0,71000,Allianz Arena,Sascha Stegemann,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,5,Wed,2014-09-24,20:00,M'Gladbach,1,Hamburger SV,0,44175,Stadion im Borussia-Park,Deniz Aytekin,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,5,Wed,2014-09-24,20:00,Hannover 96,1,Köln,0,39400,HDI-Arena,Tobias Stieler,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,5,Wed,2014-09-24,20:00,Leverkusen,1,Augsburg,0,23081,BayArena,Guido Winkmann,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,5,Wed,2014-09-24,20:00,Hertha BSC,1,Wolfsburg,0,35847,Olympiastadion Berlin,Robert Hartmann,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,5,Wed,2014-09-24,20:00,Dortmund,2,Stuttgart,2,79500,Signal Iduna Park,Manuel Gräfe,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,6,Fri,2014-09-26,20:30,Mainz 05,0,Hoffenheim,0,28729,Opel Arena,Felix Zwayer,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,6,Sat,2014-09-27,15:30,Stuttgart,1,Hannover 96,0,40500,Mercedes-Benz Arena,Günter Perl,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,6,Sat,2014-09-27,15:30,Schalke 04,2,Dortmund,1,61973,Veltins-Arena,Peter Gagelmann,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,6,Sat,2014-09-27,15:30,Paderborn 07,1,M'Gladbach,2,15000,Benteler-Arena,Marco Fritz,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,6,Sat,2014-09-27,15:30,Freiburg,0,Leverkusen,0,23500,Schwarzwald-Stadion,Felix Brych,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,6,Sat,2014-09-27,15:30,Köln,0,Bayern Munich,2,50000,RheinEnergieSTADION,Knut Kircher,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,6,Sat,2014-09-27,18:30,Wolfsburg,2,Werder Bremen,1,29117,Volkswagen Arena,Peter Sippel,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,6,Sun,2014-09-28,15:30,Augsburg,1,Hertha BSC,0,28532,WWK Arena,Bastian Dankert,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,6,Sun,2014-09-28,17:30,Hamburger SV,1,Eint Frankfurt,2,47643,Volksparkstadion,Florian Meyer,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,7,Fri,2014-10-03,20:30,Hertha BSC,3,Stuttgart,2,46312,Olympiastadion Berlin,Deniz Aytekin,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,7,Sat,2014-10-04,15:30,Hoffenheim,2,Schalke 04,1,30000,PreZero Arena,Florian Meyer,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,7,Sat,2014-10-04,15:30,Werder Bremen,1,Freiburg,1,40029,Weserstadion,Knut Kircher,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,7,Sat,2014-10-04,15:30,Bayern Munich,4,Hannover 96,0,71000,Allianz Arena,Daniel Siebert,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,7,Sat,2014-10-04,15:30,Dortmund,0,Hamburger SV,1,80667,Signal Iduna Park,Felix Zwayer,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,7,Sat,2014-10-04,15:30,Leverkusen,2,Paderborn 07,2,30210,BayArena,Günter Perl,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,7,Sat,2014-10-04,18:30,Eint Frankfurt,3,Köln,2,51500,Commerzbank-Arena,Wolfgang Stark,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,7,Sun,2014-10-05,15:30,Wolfsburg,1,Augsburg,0,25734,Volkswagen Arena,Markus Schmidt,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,7,Sun,2014-10-05,17:30,M'Gladbach,1,Mainz 05,1,50383,Stadion im Borussia-Park,Manuel Gräfe,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,8,Sat,2014-10-18,15:30,Köln,2,Dortmund,1,50000,RheinEnergieSTADION,Marco Fritz,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,8,Sat,2014-10-18,15:30,Freiburg,1,Wolfsburg,2,23500,Schwarzwald-Stadion,Christian Dingert,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,8,Sat,2014-10-18,15:30,Mainz 05,2,Augsburg,1,27687,Opel Arena,Tobias Stieler,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,8,Sat,2014-10-18,15:30,Stuttgart,3,Leverkusen,3,40900,Mercedes-Benz Arena,Felix Zwayer,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,8,Sat,2014-10-18,15:30,Bayern Munich,6,Werder Bremen,0,71000,Allianz Arena,Bastian Dankert,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,8,Sat,2014-10-18,15:30,Hannover 96,0,M'Gladbach,3,49000,HDI-Arena,Thorsten Kinhöfer,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,8,Sat,2014-10-18,18:30,Schalke 04,2,Hertha BSC,0,61973,Veltins-Arena,Knut Kircher,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,8,Sun,2014-10-19,15:30,Hamburger SV,1,Hoffenheim,1,49003,Volksparkstadion,Peter Sippel,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,8,Sun,2014-10-19,17:30,Paderborn 07,3,Eint Frankfurt,1,15000,Benteler-Arena,Deniz Aytekin,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,9,Fri,2014-10-24,20:30,Werder Bremen,0,Köln,1,42100,Weserstadion,Felix Brych,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,9,Sat,2014-10-25,15:30,Eint Frankfurt,4,Stuttgart,5,49700,Commerzbank-Arena,Christian Dingert,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,9,Sat,2014-10-25,15:30,Dortmund,0,Hannover 96,1,80667,Signal Iduna Park,Tobias Stieler,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,9,Sat,2014-10-25,15:30,Augsburg,2,Freiburg,0,28324,WWK Arena,Marco Fritz,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,9,Sat,2014-10-25,15:30,Hoffenheim,1,Paderborn 07,0,25712,PreZero Arena,Robert Hartmann,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,9,Sat,2014-10-25,15:30,Hertha BSC,3,Hamburger SV,0,58768,Olympiastadion Berlin,Thorsten Kinhöfer,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,9,Sat,2014-10-25,18:30,Leverkusen,1,Schalke 04,0,30210,BayArena,Manuel Gräfe,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,9,Sun,2014-10-26,15:30,Wolfsburg,3,Mainz 05,0,26238,Volkswagen Arena,Guido Winkmann,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,9,Sun,2014-10-26,17:30,M'Gladbach,0,Bayern Munich,0,54010,Stadion im Borussia-Park,Felix Zwayer,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,10,Fri,2014-10-31,20:30,Schalke 04,1,Augsburg,0,60954,Veltins-Arena,Christian Dingert,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,10,Sat,2014-11-01,15:30,Hamburger SV,1,Leverkusen,0,52990,Volksparkstadion,Florian Meyer,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,10,Sat,2014-11-01,15:30,Mainz 05,1,Werder Bremen,2,31017,Opel Arena,Wolfgang Stark,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,10,Sat,2014-11-01,15:30,Stuttgart,0,Wolfsburg,4,50050,Mercedes-Benz Arena,Bastian Dankert,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,10,Sat,2014-11-01,15:30,Hannover 96,1,Eint Frankfurt,0,42200,HDI-Arena,Sascha Stegemann,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,10,Sat,2014-11-01,18:30,Bayern Munich,2,Dortmund,1,71000,Allianz Arena,Manuel Gräfe,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,10,Sun,2014-11-02,15:30,M'Gladbach,3,Hoffenheim,1,52409,Stadion im Borussia-Park,Deniz Aytekin,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,10,Sun,2014-11-02,17:30,Paderborn 07,3,Hertha BSC,1,14630,Benteler-Arena,Jochen Drees,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,10,Sun,2014-11-02,17:30,Köln,0,Freiburg,1,46500,RheinEnergieSTADION,Peter Gagelmann,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,11,Fri,2014-11-07,20:30,Hertha BSC,0,Hannover 96,2,39710,Olympiastadion Berlin,Peter Sippel,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,11,Sat,2014-11-08,15:30,Leverkusen,0,Mainz 05,0,29714,BayArena,Markus Schmidt,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,11,Sat,2014-11-08,15:30,Hoffenheim,3,Köln,4,30150,PreZero Arena,Günter Perl,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,11,Sat,2014-11-08,15:30,Freiburg,2,Schalke 04,0,24000,Schwarzwald-Stadion,Felix Zwayer,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,11,Sat,2014-11-08,15:30,Eint Frankfurt,0,Bayern Munich,4,51500,Commerzbank-Arena,Florian Meyer,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,11,Sat,2014-11-08,15:30,Augsburg,3,Paderborn 07,0,27755,WWK Arena,Daniel Siebert,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,11,Sat,2014-11-08,18:30,Werder Bremen,2,Stuttgart,0,40284,Weserstadion,Guido Winkmann,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,11,Sun,2014-11-09,15:30,Wolfsburg,2,Hamburger SV,0,30000,Volkswagen Arena,Knut Kircher,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,11,Sun,2014-11-09,17:30,Dortmund,1,M'Gladbach,0,80667,Signal Iduna Park,Felix Brych,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,12,Sat,2014-11-22,15:30,Hannover 96,1,Leverkusen,3,40800,HDI-Arena,Marco Fritz,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,12,Sat,2014-11-22,15:30,Mainz 05,2,Freiburg,2,28157,Opel Arena,Daniel Siebert,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,12,Sat,2014-11-22,15:30,Paderborn 07,2,Dortmund,2,15000,Benteler-Arena,Wolfgang Stark,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,12,Sat,2014-11-22,15:30,Schalke 04,3,Wolfsburg,2,60989,Veltins-Arena,Robert Hartmann,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,12,Sat,2014-11-22,15:30,M'Gladbach,1,Eint Frankfurt,3,54010,Stadion im Borussia-Park,Bastian Dankert,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,12,Sat,2014-11-22,15:30,Bayern Munich,4,Hoffenheim,0,71000,Allianz Arena,Peter Gagelmann,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,12,Sat,2014-11-22,18:30,Köln,1,Hertha BSC,2,49200,RheinEnergieSTADION,Tobias Stieler,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,12,Sun,2014-11-23,15:30,Hamburger SV,2,Werder Bremen,0,57000,Volksparkstadion,Felix Zwayer,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,12,Sun,2014-11-23,17:30,Stuttgart,0,Augsburg,1,48200,Mercedes-Benz Arena,Thorsten Kinhöfer,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,13,Fri,2014-11-28,20:30,Freiburg,1,Stuttgart,4,24000,Schwarzwald-Stadion,Manuel Gräfe,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,13,Sat,2014-11-29,15:30,Werder Bremen,4,Paderborn 07,0,41800,Weserstadion,Knut Kircher,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,13,Sat,2014-11-29,15:30,Schalke 04,4,Mainz 05,1,60904,Veltins-Arena,Günter Perl,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,13,Sat,2014-11-29,15:30,Augsburg,3,Hamburger SV,1,30321,WWK Arena,Jochen Drees,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,13,Sat,2014-11-29,15:30,Hertha BSC,0,Bayern Munich,1,76195,Olympiastadion Berlin,Christian Dingert,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,13,Sat,2014-11-29,15:30,Leverkusen,5,Köln,1,30210,BayArena,Thorsten Kinhöfer,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,13,Sat,2014-11-29,18:30,Hoffenheim,4,Hannover 96,3,22716,PreZero Arena,Felix Brych,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,13,Sun,2014-11-30,15:30,Wolfsburg,1,M'Gladbach,0,30000,Volkswagen Arena,Wolfgang Stark,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,13,Sun,2014-11-30,17:30,Eint Frankfurt,2,Dortmund,0,51500,Commerzbank-Arena,Peter Gagelmann,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,14,Fri,2014-12-05,20:30,Dortmund,1,Hoffenheim,0,80000,Signal Iduna Park,Felix Zwayer,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,14,Sat,2014-12-06,15:30,Stuttgart,0,Schalke 04,4,44700,Mercedes-Benz Arena,Florian Meyer,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,14,Sat,2014-12-06,15:30,Paderborn 07,1,Freiburg,1,14738,Benteler-Arena,Peter Sippel,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,14,Sat,2014-12-06,15:30,Köln,1,Augsburg,2,48500,RheinEnergieSTADION,Tobias Welz,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,14,Sat,2014-12-06,15:30,Hannover 96,1,Wolfsburg,3,41400,HDI-Arena,Markus Schmidt,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,14,Sat,2014-12-06,15:30,M'Gladbach,3,Hertha BSC,2,50190,Stadion im Borussia-Park,Marco Fritz,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,14,Sat,2014-12-06,18:30,Bayern Munich,1,Leverkusen,0,71000,Allianz Arena,Knut Kircher,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,14,Sun,2014-12-07,15:30,Hamburger SV,2,Mainz 05,1,45968,Volksparkstadion,Sascha Stegemann,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,14,Sun,2014-12-07,17:30,Eint Frankfurt,5,Werder Bremen,2,46800,Commerzbank-Arena,Christian Dingert,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,15,Fri,2014-12-12,20:30,Hoffenheim,3,Eint Frankfurt,2,28331,PreZero Arena,Jochen Drees,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,15,Sat,2014-12-13,15:30,Schalke 04,1,Köln,2,61516,Veltins-Arena,Felix Brych,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,15,Sat,2014-12-13,15:30,Werder Bremen,3,Hannover 96,3,40932,Weserstadion,Tobias Welz,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,15,Sat,2014-12-13,15:30,Hertha BSC,1,Dortmund,0,75254,Olympiastadion Berlin,Günter Perl,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,15,Sat,2014-12-13,15:30,Augsburg,0,Bayern Munich,4,30660,WWK Arena,Tobias Stieler,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,15,Sat,2014-12-13,15:30,Freiburg,0,Hamburger SV,0,24000,Schwarzwald-Stadion,Wolfgang Stark,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,15,Sat,2014-12-13,18:30,Mainz 05,1,Stuttgart,1,29279,Opel Arena,Bastian Dankert,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,15,Sun,2014-12-14,15:30,Leverkusen,1,M'Gladbach,1,30210,BayArena,Peter Gagelmann,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,15,Sun,2014-12-14,17:30,Wolfsburg,1,Paderborn 07,1,26044,Volkswagen Arena,Manuel Gräfe,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,16,Tue,2014-12-16,20:00,Bayern Munich,2,Freiburg,0,71000,Allianz Arena,Jochen Drees,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,16,Tue,2014-12-16,20:00,Hamburger SV,0,Stuttgart,1,48223,Volksparkstadion,Felix Brych,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,16,Tue,2014-12-16,20:00,Köln,0,Mainz 05,0,42900,RheinEnergieSTADION,Florian Meyer,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,16,Tue,2014-12-16,20:00,Hannover 96,2,Augsburg,0,30800,HDI-Arena,Christian Dingert,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,16,Wed,2014-12-17,20:00,Dortmund,2,Wolfsburg,2,80467,Signal Iduna Park,Tobias Welz,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,16,Wed,2014-12-17,20:00,M'Gladbach,4,Werder Bremen,1,44513,Stadion im Borussia-Park,Robert Hartmann,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,16,Wed,2014-12-17,20:00,Eint Frankfurt,4,Hertha BSC,4,40200,Commerzbank-Arena,Guido Winkmann,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,16,Wed,2014-12-17,20:00,Paderborn 07,1,Schalke 04,2,15000,Benteler-Arena,Marco Fritz,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,16,Wed,2014-12-17,20:00,Hoffenheim,0,Leverkusen,1,24731,PreZero Arena,Daniel Siebert,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,17,Fri,2014-12-19,20:30,Mainz 05,1,Bayern Munich,2,34000,Opel Arena,Felix Zwayer,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,17,Sat,2014-12-20,15:30,Leverkusen,1,Eint Frankfurt,1,30210,BayArena,Wolfgang Stark,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,17,Sat,2014-12-20,15:30,Werder Bremen,2,Dortmund,1,42100,Weserstadion,Manuel Gräfe,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,17,Sat,2014-12-20,15:30,Schalke 04,0,Hamburger SV,0,61973,Veltins-Arena,Markus Schmidt,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,17,Sat,2014-12-20,15:30,Stuttgart,0,Paderborn 07,0,55000,Mercedes-Benz Arena,Tobias Stieler,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,17,Sat,2014-12-20,15:30,Augsburg,2,M'Gladbach,1,30660,WWK Arena,Bastian Dankert,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,17,Sat,2014-12-20,18:30,Wolfsburg,2,Köln,1,26824,Volkswagen Arena,Peter Gagelmann,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,17,Sun,2014-12-21,15:30,Hertha BSC,0,Hoffenheim,5,39604,Olympiastadion Berlin,Peter Sippel,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,17,Sun,2014-12-21,17:30,Freiburg,2,Hannover 96,2,23550,Schwarzwald-Stadion,Günter Perl,,NA,NA
Fußball-Bundesliga,M,GER,2015,Regular Season,18,Fri,2015-01-30,20:30,Wolfsburg,4,Bayern Munich,1,30000,Volkswagen Arena,Tobias Welz,,NA,NA
